worker_id,week_start,income_cad,expense_cad,essential_expense_cad,net_cashflow_cad,advances_count,advances_amount_cad,advance_fees_cad,ending_balance_cad,buffer_days_estimate,negative_balance_flag
W-0078,2026-06-29,88.98,0.00,0.00,88.98,0,0.00,0.00,7334.74,,0
W-0079,2026-03-30,587.89,1368.49,1304.78,-780.60,0,0.00,0.00,10290.47,55.21,0
W-0079,2026-04-06,1031.37,360.26,265.93,671.11,0,0.00,0.00,10051.21,264.58,0
W-0079,2026-04-13,1673.95,239.38,228.97,1434.57,0,0.00,0.00,9811.83,299.96,0
W-0079,2026-04-20,1242.60,413.11,224.47,829.49,0,0.00,0.00,9491.41,295.99,0
W-0079,2026-04-27,1086.25,1649.09,1505.36,-562.84,0,0.00,0.00,9048.63,42.08,0
W-0079,2026-05-04,972.93,526.36,479.66,446.57,0,0.00,0.00,8643.27,126.14,0
W-0079,2026-05-11,1043.64,467.78,329.23,575.86,0,0.00,0.00,8134.36,172.95,0
W-0079,2026-05-18,1180.07,289.84,165.92,890.23,0,0.00,0.00,8410.40,354.83,0
W-0079,2026-05-25,702.02,633.38,460.86,68.64,0,0.00,0.00,7333.27,111.38,0
W-0079,2026-06-01,794.08,1651.11,1585.58,-857.03,0,0.00,0.00,10522.87,46.46,0
W-0079,2026-06-08,1470.62,376.61,218.27,1094.01,0,0.00,0.00,6670.43,213.92,0
W-0079,2026-06-15,913.76,241.82,168.75,671.94,0,0.00,0.00,6430.69,266.75,0
W-0079,2026-06-22,1163.94,348.38,203.57,815.56,1,55.83,1.99,6135.35,210.97,0
W-0079,2026-06-29,631.52,173.84,139.60,457.68,0,0.00,0.00,14451.60,724.65,0
W-0080,2026-03-30,256.84,2870.45,2796.29,-2613.61,0,0.00,0.00,317.50,0.79,0
W-0080,2026-04-06,611.42,358.99,184.00,252.43,0,0.00,0.00,-41.49,-1.58,1
W-0080,2026-04-13,1079.56,166.00,166.00,913.56,0,0.00,0.00,2067.12,87.17,0
W-0080,2026-04-20,591.00,0.00,0.00,591.00,0,0.00,0.00,2893.98,,0
W-0080,2026-04-27,1012.58,2586.99,2567.00,-1574.41,0,0.00,0.00,3772.56,10.29,0
W-0080,2026-05-04,574.90,5.00,5.00,569.90,0,0.00,0.00,-51.49,-72.09,1
W-0080,2026-05-11,504.10,171.00,171.00,333.10,0,0.00,0.00,2498.92,102.29,0
W-0080,2026-05-18,851.51,0.00,0.00,851.51,0,0.00,0.00,5707.77,,0
W-0080,2026-05-25,650.69,19.99,0.00,630.70,0,0.00,0.00,5838.13,,0
W-0080,2026-06-01,372.85,2584.09,2575.56,-2211.24,0,0.00,0.00,-78.58,-0.21,1
W-0080,2026-06-08,1163.31,45.08,0.00,1118.23,0,0.00,0.00,7788.06,,0
W-0080,2026-06-15,403.05,166.00,166.00,237.05,0,0.00,0.00,-128.66,-5.43,1
W-0080,2026-06-22,417.88,19.99,0.00,397.89,1,78.87,3.94,8388.00,,0
W-0080,2026-06-29,255.93,0.00,0.00,255.93,0,0.00,0.00,8768.22,,0
W-0081,2026-03-30,153.01,336.90,134.27,-183.89,0,0.00,0.00,3594.17,187.38,0
W-0081,2026-04-06,733.76,536.24,370.67,197.52,0,0.00,0.00,3057.93,57.75,0
W-0081,2026-04-13,463.69,2518.40,2490.27,-2054.71,0,0.00,0.00,1266.60,3.56,0
W-0081,2026-04-20,196.62,240.66,230.87,-44.04,0,0.00,0.00,2377.87,72.1,0
W-0081,2026-04-27,932.57,597.86,366.60,334.71,0,0.00,0.00,1986.81,37.94,0
W-0081,2026-05-04,817.14,893.51,730.90,-76.37,0,0.00,0.00,961.50,9.21,0
W-0081,2026-05-11,816.93,2315.13,2194.60,-1498.20,0,0.00,0.00,725.37,2.31,0
W-0081,2026-05-18,920.86,419.31,382.59,501.55,0,0.00,0.00,306.06,5.6,0
W-0081,2026-05-25,1024.37,315.47,162.21,708.90,0,0.00,0.00,6323.80,272.9,0
W-0081,2026-06-01,1158.54,75.00,75.00,1083.54,0,0.00,0.00,7130.64,665.53,0
W-0081,2026-06-08,709.52,90.00,90.00,619.52,0,0.00,0.00,4081.07,317.42,0
W-0081,2026-06-15,1143.08,1999.00,1999.00,-855.92,0,0.00,0.00,-19.41,-0.07,1
W-0081,2026-06-22,837.76,0.00,0.00,837.76,0,0.00,0.00,9988.69,,0
W-0081,2026-06-29,329.38,0.00,0.00,329.38,0,0.00,0.00,10166.10,,0
W-0082,2026-03-30,554.94,2024.08,2024.08,-1469.14,0,0.00,0.00,318.26,1.1,0
W-0082,2026-04-06,953.86,316.27,182.21,637.59,0,0.00,0.00,2842.55,109.2,0
W-0082,2026-04-13,824.52,388.31,357.01,436.21,0,0.00,0.00,2433.08,47.71,0
W-0082,2026-04-20,293.60,738.89,547.34,-445.29,0,0.00,0.00,1947.35,24.9,0
W-0082,2026-04-27,1006.79,1907.24,1828.37,-900.45,0,0.00,0.00,3733.47,14.29,0
W-0082,2026-05-04,565.45,298.61,120.57,266.84,0,0.00,0.00,1490.50,86.53,0
W-0082,2026-05-11,550.60,530.71,331.84,19.89,0,0.00,0.00,974.00,20.55,0
W-0082,2026-05-18,664.65,441.45,328.96,223.20,0,0.00,0.00,5620.23,119.59,0
W-0082,2026-05-25,599.69,156.37,83.90,443.32,0,0.00,0.00,623.08,51.99,0
W-0082,2026-06-01,856.44,2168.39,2092.80,-1311.95,0,0.00,0.00,211.41,0.71,0
W-0082,2026-06-08,860.78,198.69,139.43,662.09,0,0.00,0.00,7831.08,393.15,0
W-0082,2026-06-15,501.60,138.00,138.00,363.60,0,0.00,0.00,8097.62,410.75,0
W-0082,2026-06-22,741.14,94.00,94.00,647.14,0,0.00,0.00,9073.82,675.71,0
W-0082,2026-06-29,303.08,5.00,5.00,298.08,0,0.00,0.00,9228.94,12920.52,0
W-0083,2026-03-30,386.60,231.01,167.96,155.59,1,58.66,1.99,4944.26,206.06,0
W-0083,2026-04-06,850.22,273.79,202.26,576.43,0,0.00,0.00,1139.01,39.42,0
W-0083,2026-04-13,863.49,1884.87,1742.55,-1021.38,0,0.00,0.00,3977.59,15.98,0
W-0083,2026-04-20,523.63,382.38,290.57,141.25,3,325.62,11.37,3741.21,90.13,0
W-0083,2026-04-27,293.31,260.47,229.38,32.84,1,69.99,3.50,3220.15,98.27,0
W-0083,2026-05-04,686.97,640.76,561.61,46.21,1,115.02,0.00,2839.98,35.4,0
W-0083,2026-05-11,1074.16,1663.63,1547.47,-589.47,0,0.00,0.00,2368.34,10.71,0
W-0083,2026-05-18,163.02,621.18,430.42,-458.16,0,0.00,0.00,1893.16,30.79,0
W-0083,2026-05-25,1033.08,209.94,155.14,823.14,0,0.00,0.00,6367.32,287.3,0
W-0083,2026-06-01,863.07,353.21,207.90,509.86,0,0.00,0.00,1330.01,44.78,0
W-0083,2026-06-08,234.11,578.43,265.60,-344.32,0,0.00,0.00,751.58,19.81,0
W-0083,2026-06-15,654.29,1419.85,1358.19,-765.56,0,0.00,0.00,7792.23,40.16,0
W-0083,2026-06-22,863.37,456.56,354.58,406.81,0,0.00,0.00,8311.76,164.09,0
W-0083,2026-06-29,397.02,37.53,37.53,359.49,0,0.00,0.00,9189.24,1713.95,0
W-0084,2026-03-30,220.62,1454.04,1411.09,-1233.42,0,0.00,0.00,4238.18,21.02,0
W-0084,2026-04-06,559.68,470.29,404.38,89.39,1,60.72,1.99,952.85,16.49,0
W-0084,2026-04-13,1022.71,468.21,297.01,554.50,0,0.00,0.00,3472.68,81.84,0
W-0084,2026-04-20,903.74,380.82,262.77,522.92,0,0.00,0.00,3178.56,84.67,0
W-0084,2026-04-27,663.52,1746.61,1528.22,-1083.09,1,87.27,0.00,2634.25,12.07,0
W-0084,2026-05-04,429.21,251.86,137.10,177.35,0,0.00,0.00,2382.39,121.64,0
W-0084,2026-05-11,758.54,618.70,525.80,139.84,1,34.38,1.99,1936.69,25.78,0
W-0084,2026-05-18,1182.03,574.03,346.33,608.00,0,0.00,0.00,1362.66,27.54,0
W-0084,2026-05-25,494.34,312.76,199.29,181.58,1,94.33,0.00,5918.41,207.88,0
W-0084,2026-06-01,385.69,1751.65,1521.90,-1365.96,1,55.51,3.89,587.25,2.7,0
W-0084,2026-06-08,624.56,780.56,676.00,-156.00,1,77.84,2.34,16.75,0.17,0
W-0084,2026-06-15,417.80,0.00,0.00,417.80,1,47.00,2.35,7692.88,,0
W-0084,2026-06-22,593.90,50.00,50.00,543.90,1,38.80,2.72,8058.46,1128.18,0
W-0084,2026-06-29,552.44,0.00,0.00,552.44,0,0.00,0.00,8389.97,,0
W-0085,2026-03-30,365.00,1542.45,1504.10,-1177.45,0,0.00,0.00,3647.23,16.97,0
W-0085,2026-04-06,486.69,466.12,375.06,20.57,0,0.00,0.00,3347.96,62.49,0
W-0085,2026-04-13,838.53,303.93,95.68,534.60,0,0.00,0.00,2053.96,150.27,0
W-0085,2026-04-20,212.08,629.76,602.71,-417.68,0,0.00,0.00,2414.27,28.04,0
W-0085,2026-04-27,813.01,1554.54,1458.92,-741.53,0,0.00,0.00,3079.05,14.77,0
W-0085,2026-05-04,150.33,469.80,347.52,-319.47,0,0.00,0.00,4070.53,81.99,0
W-0085,2026-05-11,1041.48,528.47,352.93,513.01,0,0.00,0.00,1287.46,25.54,0
W-0085,2026-05-18,678.34,265.68,191.79,412.66,0,0.00,0.00,1021.78,37.29,0
W-0085,2026-05-25,797.98,429.82,230.48,368.16,0,0.00,0.00,591.96,17.98,0
W-0085,2026-06-01,868.42,1833.79,1789.86,-965.37,0,0.00,0.00,43.92,0.17,0
W-0085,2026-06-08,477.26,190.00,190.00,287.26,0,0.00,0.00,6936.19,255.54,0
W-0085,2026-06-15,352.92,0.00,0.00,352.92,0,0.00,0.00,7445.78,,0
W-0085,2026-06-22,234.76,5.00,5.00,229.76,0,0.00,0.00,7680.54,10752.76,0
W-0085,2026-06-29,527.99,0.00,0.00,527.99,0,0.00,0.00,7910.83,,0
W-0086,2026-03-30,94.13,245.63,179.34,-151.50,0,0.00,0.00,1.81,0.07,0
W-0086,2026-04-06,674.26,5.00,5.00,669.26,1,26.41,1.99,1002.80,1403.92,0
W-0086,2026-04-13,743.81,2162.00,2162.00,-1418.19,0,0.00,0.00,1289.80,4.18,0
W-0086,2026-04-20,662.84,82.00,82.00,580.84,0,0.00,0.00,2056.08,175.52,0
W-0086,2026-04-27,302.06,10.00,10.00,292.06,1,32.63,1.99,-18.19,-12.73,1
W-0086,2026-05-04,636.56,5.00,5.00,631.56,0,0.00,0.00,-23.19,-32.47,1
W-0086,2026-05-11,387.19,2157.00,2157.00,-1769.81,1,47.76,2.39,3651.11,11.85,0
W-0086,2026-05-18,266.83,0.00,0.00,266.83,0,0.00,0.00,4034.37,,0
W-0086,2026-05-25,731.20,82.00,82.00,649.20,0,0.00,0.00,4364.71,372.6,0
W-0086,2026-06-01,314.30,10.00,10.00,304.30,0,0.00,0.00,-33.19,-23.23,1
W-0086,2026-06-08,214.01,47.30,5.00,166.71,1,29.77,1.99,-80.49,-112.69,1
W-0086,2026-06-15,740.43,2157.00,2157.00,-1416.57,0,0.00,0.00,5745.49,18.65,0
W-0086,2026-06-22,383.76,82.00,82.00,301.76,0,0.00,0.00,6140.00,524.15,0
W-0086,2026-06-29,662.80,0.00,0.00,662.80,0,0.00,0.00,6964.44,,0
W-0087,2026-03-30,285.34,1375.57,1281.74,-1090.23,1,65.34,1.99,4715.50,25.75,0
W-0087,2026-04-06,503.55,341.16,282.51,162.39,1,50.09,1.99,4423.34,109.6,0
W-0087,2026-04-13,433.60,207.95,191.99,225.65,0,0.00,0.00,1487.92,54.25,0
W-0087,2026-04-20,391.78,465.66,95.96,-73.88,0,0.00,0.00,3767.32,274.81,0
W-0087,2026-04-27,981.32,1373.10,1331.19,-391.78,0,0.00,0.00,3249.80,17.09,0
W-0087,2026-05-04,1028.49,684.40,582.54,344.09,1,95.48,1.99,3780.86,45.43,0
W-0087,2026-05-11,411.86,172.09,104.50,239.77,1,58.85,1.99,2637.14,176.65,0
W-0087,2026-05-18,824.80,130.10,38.43,694.70,0,0.00,0.00,2507.04,456.66,0
W-0087,2026-05-25,718.88,405.25,149.81,313.63,0,0.00,0.00,2101.79,98.21,0
W-0087,2026-06-01,603.26,1575.99,1327.97,-972.73,0,0.00,0.00,1593.80,8.4,0
W-0087,2026-06-08,459.90,208.26,115.62,251.64,0,0.00,0.00,1434.54,86.85,0
W-0087,2026-06-15,669.33,701.51,558.15,-32.18,0,0.00,0.00,798.73,10.02,0
W-0087,2026-06-22,704.62,733.84,506.65,-29.22,1,33.64,1.99,8151.02,112.62,0
W-0087,2026-06-29,0.00,5.00,5.00,-5.00,0,0.00,0.00,-5.81,-8.13,1
W-0088,2026-03-30,447.33,1925.69,1883.64,-1478.36,0,0.00,0.00,1019.39,3.79,0
W-0088,2026-04-06,400.14,841.83,822.15,-441.69,0,0.00,0.00,794.05,6.76,0
W-0088,2026-04-13,614.09,268.99,268.99,345.10,0,0.00,0.00,1151.79,29.97,0
W-0088,2026-04-20,367.66,128.72,82.00,238.94,0,0.00,0.00,1895.17,161.78,0
W-0088,2026-04-27,449.51,1785.00,1785.00,-1335.49,0,0.00,0.00,3593.41,14.09,0
W-0088,2026-05-04,628.09,162.00,162.00,466.09,0,0.00,0.00,1263.41,54.59,0
W-0088,2026-05-11,603.69,10.84,0.00,592.85,0,0.00,0.00,3709.07,,0
W-0088,2026-05-18,727.10,0.00,0.00,727.10,0,0.00,0.00,4303.56,,0
W-0088,2026-05-25,448.91,91.99,77.00,356.92,0,0.00,0.00,4752.47,432.04,0
W-0088,2026-06-01,297.94,1785.00,1785.00,-1487.06,0,0.00,0.00,4847.33,19.01,0
W-0088,2026-06-08,864.28,157.00,157.00,707.28,0,0.00,0.00,5681.37,253.31,0
W-0088,2026-06-15,292.87,5.00,5.00,287.87,0,0.00,0.00,6054.87,8476.82,0
W-0088,2026-06-22,955.85,97.64,77.00,858.21,0,0.00,0.00,6878.99,625.36,0
W-0088,2026-06-29,0.00,5.00,5.00,-5.00,0,0.00,0.00,-101.29,-141.81,1
W-0089,2026-03-30,445.26,2924.77,2848.56,-2479.51,0,0.00,0.00,3571.21,8.78,0
W-0089,2026-04-06,596.43,542.88,384.48,53.55,0,0.00,0.00,2127.44,38.73,0
W-0089,2026-04-13,776.76,346.61,225.03,430.15,0,0.00,0.00,1917.32,59.64,0
W-0089,2026-04-20,802.39,363.57,251.10,438.82,0,0.00,0.00,2915.46,81.28,0
W-0089,2026-04-27,726.99,2445.60,2343.05,-1718.61,0,0.00,0.00,3642.45,10.88,0
W-0089,2026-05-04,627.01,664.89,475.52,-37.88,0,0.00,0.00,4269.46,62.85,0
W-0089,2026-05-11,770.06,219.40,103.35,550.66,0,0.00,0.00,5039.52,341.33,0
W-0089,2026-05-18,436.52,331.05,296.06,105.47,0,0.00,0.00,5476.04,129.47,0
W-0089,2026-05-25,609.59,142.70,0.00,466.89,0,0.00,0.00,6085.63,,0
W-0089,2026-06-01,1018.40,2284.00,2284.00,-1265.60,0,0.00,0.00,7104.03,21.77,0
W-0089,2026-06-08,938.15,0.00,0.00,938.15,0,0.00,0.00,8042.18,,0
W-0089,2026-06-15,631.26,10.00,10.00,621.26,1,72.96,2.19,8673.44,6071.41,0
W-0089,2026-06-22,1128.76,5.00,5.00,1123.76,0,0.00,0.00,9802.20,13723.08,0
W-0089,2026-06-29,324.01,26.83,0.00,297.18,0,0.00,0.00,10126.21,,0
W-0090,2026-03-30,212.79,1970.45,1791.93,-1757.66,0,0.00,0.00,295.70,1.16,0
W-0090,2026-04-06,522.61,227.00,227.00,295.61,0,0.00,0.00,818.31,25.23,0
W-0090,2026-04-13,139.57,118.00,118.00,21.57,0,0.00,0.00,957.88,56.82,0
W-0090,2026-04-20,365.17,164.00,164.00,201.17,0,0.00,0.00,455.97,19.46,0
W-0090,2026-04-27,659.34,1772.99,1748.00,-1113.65,0,0.00,0.00,187.99,0.75,0
W-0090,2026-05-04,714.32,227.00,227.00,487.32,0,0.00,0.00,2510.89,77.43,0
W-0090,2026-05-11,786.69,123.00,123.00,663.69,0,0.00,0.00,3459.34,196.87,0
W-0090,2026-05-18,335.03,164.00,164.00,171.03,0,0.00,0.00,346.97,14.81,0
W-0090,2026-05-25,745.33,0.00,0.00,745.33,0,0.00,0.00,4305.70,,0
W-0090,2026-06-01,682.68,1999.99,1975.00,-1317.31,2,90.99,6.37,564.97,2.0,0
W-0090,2026-06-08,421.57,41.04,0.00,380.53,0,0.00,0.00,5668.01,,0
W-0090,2026-06-15,253.87,168.00,168.00,85.87,0,0.00,0.00,1599.97,66.67,0
W-0090,2026-06-22,709.21,109.00,109.00,600.21,0,0.00,0.00,6739.87,432.84,0
W-0090,2026-06-29,362.88,0.00,0.00,362.88,0,0.00,0.00,6891.80,,0
W-0091,2026-03-30,362.86,1425.36,1283.59,-1062.50,0,0.00,0.00,492.23,2.68,0
W-0091,2026-04-06,821.36,197.76,99.12,623.60,0,0.00,0.00,7419.66,523.99,0
W-0091,2026-04-13,283.92,656.03,525.55,-372.11,1,41.68,1.99,6867.32,91.47,0
W-0091,2026-04-20,705.55,409.58,320.44,295.97,0,0.00,0.00,6435.05,140.57,0
W-0091,2026-04-27,1084.16,1436.15,1323.19,-351.99,0,0.00,0.00,9285.78,49.12,0
W-0091,2026-05-04,1662.38,510.05,358.84,1152.33,0,0.00,0.00,5704.85,111.29,0
W-0091,2026-05-11,811.61,72.83,52.93,738.78,0,0.00,0.00,5803.18,767.47,0
W-0091,2026-05-18,847.83,419.91,419.91,427.92,0,0.00,0.00,7082.25,118.06,0
W-0091,2026-05-25,638.92,439.50,408.38,199.42,0,0.00,0.00,4853.61,83.2,0
W-0091,2026-06-01,954.72,1810.67,1602.08,-855.95,0,0.00,0.00,4258.94,18.61,0
W-0091,2026-06-08,928.01,622.39,550.80,305.62,0,0.00,0.00,9255.23,117.62,0
W-0091,2026-06-15,1107.46,342.48,219.41,764.98,0,0.00,0.00,10535.03,336.11,0
W-0091,2026-06-22,564.71,411.50,187.50,153.21,0,0.00,0.00,2963.57,110.64,0
W-0091,2026-06-29,618.04,476.58,348.06,141.46,0,0.00,0.00,11717.78,235.66,0
W-0092,2026-03-30,167.76,2254.72,2160.31,-2086.96,0,0.00,0.00,542.92,1.76,0
W-0092,2026-04-06,453.10,388.32,250.60,64.78,0,0.00,0.00,242.60,6.78,0
W-0092,2026-04-13,618.23,1047.16,1005.90,-428.93,0,0.00,0.00,1489.99,10.37,0
W-0092,2026-04-20,1266.67,5.00,5.00,1261.67,0,0.00,0.00,2935.66,4109.92,0
W-0092,2026-04-27,458.56,1783.00,1783.00,-1324.44,0,0.00,0.00,3394.22,13.33,0
W-0092,2026-05-04,707.33,144.71,93.00,562.62,0,0.00,0.00,4199.59,316.1,0
W-0092,2026-05-11,438.51,768.00,768.00,-329.49,0,0.00,0.00,4540.06,41.38,0
W-0092,2026-05-18,544.47,31.78,0.00,512.69,0,0.00,0.00,5084.53,,0
W-0092,2026-05-25,525.28,0.00,0.00,525.28,0,0.00,0.00,5757.47,,0
W-0092,2026-06-01,1003.28,1783.00,1783.00,-779.72,0,0.00,0.00,6613.09,25.96,0
W-0092,2026-06-08,853.43,104.44,88.00,748.99,0,0.00,0.00,7466.52,593.93,0
W-0092,2026-06-15,501.26,763.00,763.00,-261.74,0,0.00,0.00,7967.78,73.1,0
W-0092,2026-06-22,590.65,12.43,0.00,578.22,0,0.00,0.00,8558.43,,0
W-0092,2026-06-29,358.21,0.00,0.00,358.21,0,0.00,0.00,8916.64,,0
W-0093,2026-03-30,479.79,1080.98,1080.98,-601.19,0,0.00,0.00,8249.36,53.42,0
W-0093,2026-04-06,993.86,894.23,815.08,99.63,0,0.00,0.00,7355.13,63.17,0
W-0093,2026-04-13,979.24,254.02,161.09,725.22,0,0.00,0.00,2915.34,126.68,0
W-0093,2026-04-20,622.33,536.61,469.50,85.72,0,0.00,0.00,6564.50,97.87,0
W-0093,2026-04-27,1183.52,1254.42,994.06,-70.90,0,0.00,0.00,4354.23,30.66,0
W-0093,2026-05-04,517.09,321.15,214.29,195.94,0,0.00,0.00,5171.07,168.92,0
W-0093,2026-05-11,1007.77,290.36,247.56,717.41,0,0.00,0.00,5571.57,157.54,0
W-0093,2026-05-18,623.80,217.65,90.68,406.15,0,0.00,0.00,5390.18,416.09,0
W-0093,2026-05-25,942.12,151.36,104.87,790.76,0,0.00,0.00,7579.06,505.9,0
W-0093,2026-06-01,756.52,1207.35,1063.02,-450.83,0,0.00,0.00,4868.21,32.06,0
W-0093,2026-06-08,637.58,477.45,378.84,160.13,0,0.00,0.00,4457.60,82.37,0
W-0093,2026-06-15,705.67,466.23,335.86,239.44,0,0.00,0.00,3924.53,81.8,0
W-0093,2026-06-22,1058.36,885.36,653.00,173.00,0,0.00,0.00,3039.17,32.58,0
W-0093,2026-06-29,339.15,88.54,88.54,250.61,0,0.00,0.00,11076.34,875.7,0
W-0094,2026-03-30,300.60,1851.62,1728.41,-1551.02,0,0.00,0.00,191.65,0.78,0
W-0094,2026-04-06,564.82,148.76,110.76,416.06,0,0.00,0.00,42.89,2.71,0
W-0094,2026-04-13,422.19,275.42,275.42,146.77,0,0.00,0.00,1502.18,38.18,0
W-0094,2026-04-20,655.74,186.62,142.00,469.12,0,0.00,0.00,2157.92,106.38,0
W-0094,2026-04-27,184.19,1537.00,1537.00,-1352.81,0,0.00,0.00,2259.55,10.29,0
W-0094,2026-05-04,265.92,0.00,0.00,265.92,0,0.00,0.00,2685.99,,0
W-0094,2026-05-11,376.14,238.05,232.00,138.09,0,0.00,0.00,2124.24,64.09,0
W-0094,2026-05-18,512.57,19.99,0.00,492.58,0,0.00,0.00,526.26,,0
W-0094,2026-05-25,427.07,297.00,297.00,130.07,0,0.00,0.00,3923.81,92.48,0
W-0094,2026-06-01,319.18,1387.00,1387.00,-1067.82,0,0.00,0.00,4242.99,21.41,0
W-0094,2026-06-08,584.10,150.00,150.00,434.10,0,0.00,0.00,4966.81,231.78,0
W-0094,2026-06-15,603.81,82.00,82.00,521.81,0,0.00,0.00,5430.90,463.61,0
W-0094,2026-06-22,782.24,311.99,292.00,470.25,0,0.00,0.00,6104.92,146.35,0
W-0094,2026-06-29,236.10,0.00,0.00,236.10,0,0.00,0.00,6317.35,,0
W-0095,2026-03-30,879.28,1305.57,1263.14,-426.29,0,0.00,0.00,1186.78,6.58,0
W-0095,2026-04-06,734.68,452.64,340.00,282.04,0,0.00,0.00,1921.46,39.56,0
W-0095,2026-04-13,501.27,1640.07,1586.74,-1138.80,0,0.00,0.00,2677.35,11.81,0
W-0095,2026-04-20,637.55,295.03,172.19,342.52,0,0.00,0.00,3060.28,124.41,0
W-0095,2026-04-27,753.98,951.89,913.66,-197.91,0,0.00,0.00,3814.26,29.22,0
W-0095,2026-05-04,1029.35,553.76,412.24,475.59,0,0.00,0.00,4843.61,82.25,0
W-0095,2026-05-11,598.43,1643.42,1426.78,-1044.99,0,0.00,0.00,5442.04,26.7,0
W-0095,2026-05-18,459.67,718.34,565.38,-258.67,0,0.00,0.00,625.12,7.74,0
W-0095,2026-05-25,652.62,359.79,83.25,292.83,0,0.00,0.00,165.80,13.94,0
W-0095,2026-06-01,561.74,998.87,947.73,-437.13,0,0.00,0.00,7116.07,52.56,0
W-0095,2026-06-08,1014.82,110.00,110.00,904.82,0,0.00,0.00,8130.89,517.42,0
W-0095,2026-06-15,577.05,1137.99,1128.00,-560.94,0,0.00,0.00,8707.94,54.04,0
W-0095,2026-06-22,989.06,10.00,10.00,979.06,1,141.68,4.25,9697.00,6787.9,0
W-0095,2026-06-29,423.30,0.00,0.00,423.30,0,0.00,0.00,10120.30,,0
W-0096,2026-03-30,593.53,1807.89,1733.75,-1214.36,0,0.00,0.00,949.73,3.83,0
W-0096,2026-04-06,1066.46,602.63,502.34,463.83,0,0.00,0.00,6392.37,89.08,0
W-0096,2026-04-13,1258.57,747.65,425.39,510.92,0,0.00,0.00,5710.72,93.97,0
W-0096,2026-04-20,577.33,437.69,422.02,139.64,0,0.00,0.00,5340.03,88.57,0
W-0096,2026-04-27,1563.48,2102.97,1919.71,-539.49,1,149.35,10.45,5552.26,20.25,0
W-0096,2026-05-04,655.37,554.63,521.48,100.74,0,0.00,0.00,4618.42,61.99,0
W-0096,2026-05-11,1038.09,416.21,139.94,621.88,0,0.00,0.00,4268.21,213.5,0
W-0096,2026-05-18,736.81,280.28,195.78,456.53,0,0.00,0.00,4089.16,146.21,0
W-0096,2026-05-25,1539.56,618.85,519.51,920.71,0,0.00,0.00,9214.97,124.16,0
W-0096,2026-06-01,735.45,1987.71,1859.01,-1252.26,0,0.00,0.00,3172.36,11.95,0
W-0096,2026-06-08,894.76,843.15,744.75,51.61,0,0.00,0.00,2607.21,24.51,0
W-0096,2026-06-15,887.73,355.44,270.48,532.29,0,0.00,0.00,2318.77,60.01,0
W-0096,2026-06-22,778.44,241.26,73.72,537.18,0,0.00,0.00,12511.35,1188.0,0
W-0096,2026-06-29,587.51,124.90,45.27,462.61,0,0.00,0.00,12755.96,1972.43,0
W-0097,2026-03-30,475.42,305.30,198.63,170.12,0,0.00,0.00,809.29,28.52,0
W-0097,2026-04-06,1612.02,423.41,327.00,1188.61,0,0.00,0.00,2421.31,51.83,0
W-0097,2026-04-13,229.54,2249.85,2074.95,-2020.31,0,0.00,0.00,5398.02,18.21,0
W-0097,2026-04-20,1032.73,552.20,539.85,480.53,0,0.00,0.00,4887.82,63.38,0
W-0097,2026-04-27,654.41,410.63,200.09,243.78,0,0.00,0.00,4337.99,151.76,0
W-0097,2026-05-04,546.59,695.57,485.33,-148.98,0,0.00,0.00,3945.33,56.9,0
W-0097,2026-05-11,985.40,1838.11,1754.19,-852.71,0,0.00,0.00,5869.98,23.42,0
W-0097,2026-05-18,1292.01,380.93,255.93,911.08,0,0.00,0.00,3290.58,90.0,0
W-0097,2026-05-25,1019.80,590.26,532.61,429.54,0,0.00,0.00,2742.32,36.04,0
W-0097,2026-06-01,736.22,398.09,306.37,338.13,0,0.00,0.00,8918.01,203.76,0
W-0097,2026-06-08,1207.39,409.22,378.51,798.17,2,110.43,2.68,10125.40,187.25,0
W-0097,2026-06-15,289.70,1952.46,1698.49,-1662.76,0,0.00,0.00,1732.66,7.14,0
W-0097,2026-06-22,1289.32,625.75,458.24,663.57,0,0.00,0.00,11704.42,178.79,0
W-0097,2026-06-29,254.16,231.62,117.38,22.54,0,0.00,0.00,11958.58,713.15,0
W-0098,2026-03-30,0.00,1852.19,1734.82,-1852.19,0,0.00,0.00,5672.52,22.89,0
W-0098,2026-04-06,1070.53,122.74,0.00,947.79,1,65.75,1.99,5531.89,,0
W-0098,2026-04-13,404.71,818.46,735.70,-413.75,0,0.00,0.00,4921.43,46.83,0
W-0098,2026-04-20,365.14,768.24,552.02,-403.10,0,0.00,0.00,4213.19,53.43,0
W-0098,2026-04-27,572.97,1668.61,1638.36,-1095.64,0,0.00,0.00,4040.58,17.26,0
W-0098,2026-05-04,1107.21,470.18,397.27,637.03,0,0.00,0.00,3537.73,62.34,0
W-0098,2026-05-11,446.19,435.08,408.95,11.11,1,62.46,3.12,3357.96,57.48,0
W-0098,2026-05-18,1654.91,937.98,593.75,716.93,1,30.83,2.16,2519.42,29.7,0
W-0098,2026-05-25,1113.70,373.67,279.20,740.03,0,0.00,0.00,2101.66,52.69,0
W-0098,2026-06-01,1202.08,1927.03,1820.63,-724.95,1,31.07,1.99,1680.62,6.46,0
W-0098,2026-06-08,205.80,543.43,347.99,-337.63,1,38.31,2.68,1177.89,23.69,0
W-0098,2026-06-15,1239.77,1101.38,1054.46,138.39,1,128.09,0.00,334.74,2.22,0
