earnings_id,worker_id,work_date,employer_id,shift_type,hours_worked,gross_pay_cad,tips_cad,deductions_cad,net_pay_cad,paid_same_day,pay_method
E-001182,W-0022,2026-06-04,EMP-008,day,8.0,335.16,0.00,57.36,277.80,0,payroll_card
E-001183,W-0022,2026-06-05,EMP-008,evening,10.0,373.17,0.00,48.20,324.97,0,cash
E-001184,W-0022,2026-06-08,EMP-008,night,8.5,307.27,0.00,27.88,279.39,0,cash
E-001185,W-0022,2026-06-09,EMP-008,day,10.0,376.00,0.00,35.01,340.99,0,payroll_card
E-001186,W-0022,2026-06-10,EMP-008,day,9.0,276.33,0.00,47.41,228.92,1,direct_deposit
E-001187,W-0022,2026-06-11,EMP-008,split,9.0,355.69,0.00,43.14,312.55,1,etransfer
E-001188,W-0022,2026-06-12,EMP-008,evening,8.0,284.11,0.00,25.52,258.59,0,payroll_card
E-001189,W-0022,2026-06-15,EMP-008,split,9.0,303.63,0.00,41.13,262.50,0,etransfer
E-001190,W-0022,2026-06-16,EMP-035,evening,8.0,297.06,0.00,42.12,254.94,1,payroll_card
E-001191,W-0022,2026-06-18,EMP-008,evening,9.0,350.65,0.00,32.78,317.87,1,etransfer
E-001192,W-0022,2026-06-19,EMP-010,day,9.0,328.50,0.00,47.46,281.04,0,payroll_card
E-001193,W-0022,2026-06-23,EMP-008,evening,8.0,217.02,0.00,23.69,193.33,0,direct_deposit
E-001194,W-0022,2026-06-24,EMP-008,night,8.0,303.75,0.00,51.30,252.45,1,etransfer
E-001195,W-0022,2026-06-26,EMP-008,evening,9.0,344.35,0.00,28.08,316.27,1,payroll_card
E-001196,W-0022,2026-06-28,EMP-008,evening,10.0,327.95,0.00,38.43,289.52,0,cash
E-001197,W-0022,2026-06-29,EMP-008,split,8.0,230.88,0.00,20.78,210.10,1,direct_deposit
E-001198,W-0022,2026-06-30,EMP-008,split,9.0,414.37,0.00,45.70,368.67,1,payroll_card
E-001199,W-0023,2026-04-01,EMP-015,split,8.5,256.23,0.00,23.99,232.24,0,direct_deposit
E-001200,W-0023,2026-04-02,EMP-015,evening,8.5,243.95,0.00,35.07,208.88,1,direct_deposit
E-001201,W-0023,2026-04-07,EMP-015,night,10.0,210.88,0.00,33.80,177.08,1,direct_deposit
E-001202,W-0023,2026-04-08,EMP-015,day,8.5,182.60,0.00,19.55,163.05,0,payroll_card
E-001203,W-0023,2026-04-09,EMP-015,day,10.0,182.22,0.00,31.85,150.37,0,direct_deposit
E-001204,W-0023,2026-04-10,EMP-015,evening,10.0,213.36,0.00,23.11,190.25,0,etransfer
E-001205,W-0023,2026-04-13,EMP-015,evening,9.0,139.43,0.00,19.66,119.77,1,payroll_card
E-001206,W-0023,2026-04-15,EMP-015,evening,8.5,210.33,0.00,30.99,179.34,0,direct_deposit
E-001207,W-0023,2026-04-16,EMP-003,night,8.0,184.97,0.00,18.45,166.52,1,direct_deposit
E-001208,W-0023,2026-04-17,EMP-015,day,10.0,165.17,0.00,15.98,149.19,0,etransfer
E-001209,W-0023,2026-04-19,EMP-015,evening,10.0,225.40,0.00,22.29,203.11,0,payroll_card
E-001210,W-0023,2026-04-21,EMP-015,evening,10.0,162.14,0.00,23.66,138.48,1,payroll_card
E-001211,W-0023,2026-04-22,EMP-015,day,9.0,149.26,0.00,15.75,133.51,0,payroll_card
E-001212,W-0023,2026-04-23,EMP-015,day,8.5,179.10,0.00,18.39,160.71,0,direct_deposit
E-001213,W-0023,2026-04-24,EMP-015,split,8.0,182.46,0.00,26.66,155.80,1,cash
E-001214,W-0023,2026-04-25,EMP-015,day,10.0,199.29,0.00,30.91,168.38,0,etransfer
E-001215,W-0023,2026-04-27,EMP-015,night,9.0,238.81,0.00,21.09,217.72,1,cash
E-001216,W-0023,2026-04-28,EMP-015,split,10.0,218.62,0.00,29.00,189.62,1,direct_deposit
E-001217,W-0023,2026-04-29,EMP-015,day,10.0,252.98,0.00,34.34,218.64,0,direct_deposit
E-001218,W-0023,2026-04-30,EMP-015,evening,9.0,164.90,0.00,19.26,145.64,0,direct_deposit
E-001219,W-0023,2026-05-04,EMP-012,night,8.0,187.90,0.00,19.36,168.54,0,payroll_card
E-001220,W-0023,2026-05-06,EMP-015,split,8.0,185.48,0.00,28.87,156.61,1,payroll_card
E-001221,W-0023,2026-05-12,EMP-020,night,9.0,134.99,0.00,17.05,117.94,1,payroll_card
E-001222,W-0023,2026-05-13,EMP-011,night,9.0,231.62,0.00,40.89,190.73,0,direct_deposit
E-001223,W-0023,2026-05-14,EMP-015,night,8.0,166.44,0.00,25.85,140.59,1,etransfer
E-001224,W-0023,2026-05-17,EMP-015,day,10.0,238.74,0.00,26.60,212.14,1,cash
E-001225,W-0023,2026-05-18,EMP-015,night,10.0,293.65,0.00,25.46,268.19,0,payroll_card
E-001226,W-0023,2026-05-19,EMP-015,split,9.0,184.24,0.00,27.01,157.23,0,direct_deposit
E-001227,W-0023,2026-05-20,EMP-015,night,8.0,191.66,0.00,26.50,165.16,0,cash
E-001228,W-0023,2026-05-21,EMP-015,day,10.0,240.81,0.00,39.65,201.16,0,cash
E-001229,W-0023,2026-05-22,EMP-015,night,9.0,182.13,0.00,16.96,165.17,1,etransfer
E-001230,W-0023,2026-05-24,EMP-015,evening,8.5,173.42,0.00,23.85,149.57,0,cash
E-001231,W-0023,2026-05-25,EMP-015,split,8.5,184.57,0.00,18.53,166.04,0,payroll_card
E-001232,W-0023,2026-05-26,EMP-024,night,8.0,201.70,0.00,16.16,185.54,0,cash
E-001233,W-0023,2026-05-27,EMP-029,evening,10.0,174.95,0.00,28.58,146.37,0,direct_deposit
E-001234,W-0023,2026-05-28,EMP-015,split,8.5,179.84,0.00,22.04,157.80,1,direct_deposit
E-001235,W-0023,2026-06-02,EMP-015,night,8.5,233.67,0.00,34.09,199.58,1,payroll_card
E-001236,W-0023,2026-06-03,EMP-015,evening,8.5,149.79,0.00,12.50,137.29,0,cash
E-001237,W-0023,2026-06-08,EMP-015,split,10.0,319.04,0.00,43.92,275.12,0,direct_deposit
E-001238,W-0023,2026-06-09,EMP-015,split,9.0,167.79,0.00,21.48,146.31,1,payroll_card
E-001239,W-0023,2026-06-10,EMP-015,evening,10.0,230.09,0.00,30.90,199.19,0,payroll_card
E-001240,W-0023,2026-06-11,EMP-015,split,9.0,139.07,0.00,16.15,122.92,0,direct_deposit
E-001241,W-0023,2026-06-12,EMP-015,evening,8.0,179.27,0.00,22.61,156.66,1,etransfer
E-001242,W-0023,2026-06-13,EMP-015,evening,10.0,228.26,0.00,25.02,203.24,0,cash
E-001243,W-0023,2026-06-14,EMP-015,evening,8.5,134.17,0.00,23.82,110.35,0,etransfer
E-001244,W-0023,2026-06-15,EMP-015,day,8.0,164.30,0.00,20.29,144.01,1,payroll_card
E-001245,W-0023,2026-06-16,EMP-015,night,9.0,192.57,0.00,15.80,176.77,0,cash
E-001246,W-0023,2026-06-18,EMP-015,night,9.0,184.31,0.00,21.61,162.70,0,payroll_card
E-001247,W-0023,2026-06-19,EMP-015,split,8.5,242.40,0.00,30.46,211.94,0,direct_deposit
E-001248,W-0023,2026-06-22,EMP-015,night,8.5,225.41,0.00,36.46,188.95,0,cash
E-001249,W-0023,2026-06-23,EMP-015,evening,10.0,217.19,0.00,26.17,191.02,0,payroll_card
E-001250,W-0023,2026-06-24,EMP-015,night,9.0,198.89,0.00,29.39,169.50,0,direct_deposit
E-001251,W-0023,2026-06-26,EMP-015,split,10.0,237.68,0.00,20.11,217.57,0,direct_deposit
E-001252,W-0023,2026-06-27,EMP-015,evening,8.5,200.85,0.00,31.66,169.19,0,direct_deposit
E-001253,W-0023,2026-06-28,EMP-019,day,10.0,192.79,0.00,30.84,161.95,0,etransfer
E-001254,W-0023,2026-06-29,EMP-015,day,8.0,174.64,0.00,26.40,148.24,1,etransfer
E-001255,W-0024,2026-04-01,EMP-036,night,8.0,167.92,80.92,21.44,227.40,0,direct_deposit
E-001256,W-0024,2026-04-02,EMP-036,evening,8.2,115.56,68.85,16.95,167.46,0,etransfer
E-001257,W-0024,2026-04-03,EMP-036,night,8.2,158.33,47.18,23.50,182.01,0,etransfer
E-001258,W-0024,2026-04-04,EMP-036,day,8.8,216.88,136.49,19.06,334.31,0,payroll_card
E-001259,W-0024,2026-04-06,EMP-036,split,5.6,136.30,36.90,11.71,161.49,0,cash
E-001260,W-0024,2026-04-07,EMP-005,night,10.0,190.68,123.96,26.78,287.86,0,etransfer
E-001261,W-0024,2026-04-08,EMP-036,day,10.4,260.12,144.43,21.52,383.03,1,etransfer
E-001262,W-0024,2026-04-09,EMP-036,evening,5.8,106.92,33.82,14.22,126.52,0,cash
E-001263,W-0024,2026-04-11,EMP-036,day,4.5,99.21,65.79,11.42,153.58,0,cash
E-001264,W-0024,2026-04-13,EMP-036,day,5.5,133.03,63.77,14.26,182.54,0,payroll_card
E-001265,W-0024,2026-04-19,EMP-036,day,5.8,133.76,42.76,18.56,157.96,0,etransfer
E-001266,W-0024,2026-04-20,EMP-036,split,4.2,72.82,31.85,11.76,92.91,0,etransfer
E-001267,W-0024,2026-04-21,EMP-036,night,7.9,151.17,55.80,14.50,192.47,1,cash
E-001268,W-0024,2026-04-22,EMP-021,split,6.4,144.37,85.00,13.14,216.23,0,payroll_card
E-001269,W-0024,2026-04-23,EMP-036,evening,9.1,199.18,76.82,26.49,249.51,1,direct_deposit
E-001270,W-0024,2026-04-24,EMP-036,split,4.7,108.80,52.62,15.55,145.87,1,etransfer
E-001271,W-0024,2026-04-27,EMP-028,day,10.2,217.85,56.80,33.95,240.70,0,payroll_card
E-001272,W-0024,2026-04-29,EMP-036,night,4.5,81.60,20.32,10.93,90.99,0,direct_deposit
E-001273,W-0024,2026-04-30,EMP-024,day,10.4,212.12,98.14,26.46,283.80,0,cash
E-001274,W-0024,2026-05-01,EMP-036,split,10.4,241.28,111.73,20.70,332.31,1,payroll_card
E-001275,W-0024,2026-05-04,EMP-029,night,8.0,178.49,65.15,23.62,220.02,0,direct_deposit
E-001276,W-0024,2026-05-05,EMP-036,night,9.4,206.70,125.21,21.88,310.03,0,cash
E-001277,W-0024,2026-05-06,EMP-036,evening,8.5,153.77,81.32,22.08,213.01,1,payroll_card
E-001278,W-0024,2026-05-07,EMP-036,evening,8.9,184.87,115.41,22.40,277.88,0,direct_deposit
E-001279,W-0024,2026-05-08,EMP-036,evening,10.4,191.60,65.78,34.03,223.35,1,cash
E-001280,W-0024,2026-05-09,EMP-036,evening,4.5,104.03,67.77,10.11,161.69,0,direct_deposit
E-001281,W-0024,2026-05-11,EMP-036,day,6.2,129.77,56.66,15.14,171.29,0,direct_deposit
E-001282,W-0024,2026-05-12,EMP-036,evening,6.4,146.92,45.64,14.97,177.59,1,payroll_card
E-001283,W-0024,2026-05-13,EMP-036,night,6.3,134.74,64.82,15.33,184.23,0,direct_deposit
E-001284,W-0024,2026-05-14,EMP-036,split,7.3,140.35,55.84,22.23,173.96,1,etransfer
E-001285,W-0024,2026-05-15,EMP-036,evening,6.1,127.09,69.27,22.54,173.82,0,direct_deposit
E-001286,W-0024,2026-05-19,EMP-036,split,10.5,205.65,64.56,25.24,244.97,0,cash
E-001287,W-0024,2026-05-20,EMP-036,evening,8.2,143.68,59.73,17.28,186.13,1,payroll_card
E-001288,W-0024,2026-05-21,EMP-036,day,9.5,255.93,64.78,44.10,276.61,0,cash
E-001289,W-0024,2026-05-27,EMP-036,evening,5.8,98.03,41.14,15.92,123.25,1,etransfer
E-001290,W-0024,2026-05-29,EMP-021,day,8.7,203.78,89.46,29.07,264.17,1,cash
E-001291,W-0024,2026-05-30,EMP-008,split,6.7,155.53,49.30,20.92,183.91,0,cash
E-001292,W-0024,2026-06-01,EMP-036,day,5.3,97.83,36.17,16.76,117.24,1,cash
E-001293,W-0024,2026-06-02,EMP-036,split,4.9,98.20,54.34,8.27,144.27,0,cash
E-001294,W-0024,2026-06-04,EMP-036,evening,4.9,81.46,36.38,14.50,103.34,1,payroll_card
E-001295,W-0024,2026-06-05,EMP-036,day,4.4,89.69,41.54,7.37,123.86,0,payroll_card
E-001296,W-0024,2026-06-06,EMP-036,evening,7.8,194.04,54.00,27.18,220.86,0,etransfer
E-001297,W-0024,2026-06-08,EMP-028,night,5.8,111.31,41.99,9.70,143.60,0,payroll_card
E-001298,W-0024,2026-06-09,EMP-036,split,7.9,143.17,98.30,24.50,216.97,0,payroll_card
E-001299,W-0024,2026-06-10,EMP-036,day,5.1,114.77,57.00,13.32,158.45,1,payroll_card
E-001300,W-0024,2026-06-13,EMP-036,evening,9.2,183.64,72.24,29.21,226.67,0,direct_deposit
E-001301,W-0024,2026-06-14,EMP-036,split,7.5,152.05,59.26,22.13,189.18,0,cash
E-001302,W-0024,2026-06-16,EMP-036,evening,10.1,136.46,35.03,19.14,152.35,1,etransfer
E-001303,W-0024,2026-06-17,EMP-004,evening,6.4,113.88,78.59,12.62,179.85,0,cash
E-001304,W-0024,2026-06-18,EMP-036,day,9.8,178.74,48.98,17.82,209.90,0,cash
E-001305,W-0024,2026-06-19,EMP-036,split,4.5,71.99,33.47,11.99,93.47,0,direct_deposit
E-001306,W-0024,2026-06-24,EMP-026,day,6.2,109.30,64.59,15.13,158.76,1,etransfer
E-001307,W-0024,2026-06-25,EMP-036,day,6.9,116.92,62.54,14.11,165.35,0,direct_deposit
E-001308,W-0024,2026-06-26,EMP-036,night,4.8,60.92,33.02,6.45,87.49,1,direct_deposit
E-001309,W-0025,2026-04-03,EMP-036,evening,10.0,242.02,0.00,29.86,212.16,0,payroll_card
E-001310,W-0025,2026-04-08,EMP-036,day,10.0,265.11,0.00,36.05,229.06,0,cash
E-001311,W-0025,2026-04-09,EMP-036,night,8.5,247.98,0.00,37.66,210.32,0,cash
E-001312,W-0025,2026-04-11,EMP-036,day,8.0,159.74,0.00,21.29,138.45,1,etransfer
E-001313,W-0025,2026-04-13,EMP-036,split,9.0,230.00,0.00,33.28,196.72,1,cash
E-001314,W-0025,2026-04-15,EMP-036,evening,10.0,233.91,0.00,40.79,193.12,0,direct_deposit
E-001315,W-0025,2026-04-16,EMP-036,night,10.0,246.02,0.00,39.20,206.82,1,direct_deposit
E-001316,W-0025,2026-04-17,EMP-028,day,9.0,183.59,0.00,19.54,164.05,1,payroll_card
E-001317,W-0025,2026-04-19,EMP-036,night,8.5,185.47,0.00,20.36,165.11,1,payroll_card
E-001318,W-0025,2026-04-20,EMP-036,night,8.0,148.62,0.00,25.28,123.34,1,cash
E-001319,W-0025,2026-04-21,EMP-036,night,8.0,146.80,0.00,18.17,128.63,0,etransfer
E-001320,W-0025,2026-04-23,EMP-036,day,9.0,224.31,0.00,38.83,185.48,0,etransfer
E-001321,W-0025,2026-04-24,EMP-002,night,10.0,176.22,0.00,19.54,156.68,0,etransfer
E-001322,W-0025,2026-04-25,EMP-016,day,8.0,176.42,0.00,18.07,158.35,0,etransfer
E-001323,W-0025,2026-04-27,EMP-036,day,9.0,204.89,0.00,22.33,182.56,0,etransfer
E-001324,W-0025,2026-04-28,EMP-036,evening,8.5,220.01,0.00,28.89,191.12,0,etransfer
E-001325,W-0025,2026-04-30,EMP-025,night,10.0,257.95,0.00,32.02,225.93,1,direct_deposit
E-001326,W-0025,2026-05-02,EMP-036,split,8.5,161.89,0.00,27.69,134.20,0,etransfer
E-001327,W-0025,2026-05-03,EMP-036,night,8.5,135.72,0.00,23.46,112.26,1,cash
E-001328,W-0025,2026-05-04,EMP-036,split,9.0,175.04,0.00,18.71,156.33,0,payroll_card
E-001329,W-0025,2026-05-05,EMP-036,day,10.0,233.85,0.00,28.70,205.15,1,payroll_card
E-001330,W-0025,2026-05-06,EMP-036,day,10.0,278.36,0.00,32.58,245.78,1,direct_deposit
E-001331,W-0025,2026-05-07,EMP-036,night,8.0,189.44,0.00,27.58,161.86,0,direct_deposit
E-001332,W-0025,2026-05-08,EMP-013,split,10.0,273.88,0.00,38.34,235.54,1,cash
E-001333,W-0025,2026-05-11,EMP-028,evening,10.0,163.91,0.00,25.97,137.94,0,etransfer
E-001334,W-0025,2026-05-12,EMP-036,evening,8.0,182.35,0.00,26.60,155.75,0,payroll_card
E-001335,W-0025,2026-05-14,EMP-036,day,9.0,210.84,0.00,31.35,179.49,0,direct_deposit
E-001336,W-0025,2026-05-15,EMP-036,evening,10.0,238.79,0.00,24.74,214.05,1,etransfer
E-001337,W-0025,2026-05-18,EMP-036,day,9.0,186.25,0.00,31.66,154.59,0,direct_deposit
E-001338,W-0025,2026-05-19,EMP-036,day,8.5,224.09,0.00,21.13,202.96,0,cash
E-001339,W-0025,2026-05-20,EMP-036,evening,8.5,192.40,0.00,18.74,173.66,0,direct_deposit
E-001340,W-0025,2026-05-21,EMP-005,day,9.0,216.97,0.00,18.54,198.43,0,direct_deposit
E-001341,W-0025,2026-05-22,EMP-036,split,9.0,217.13,0.00,24.45,192.68,0,etransfer
E-001342,W-0025,2026-05-26,EMP-036,evening,10.0,309.35,0.00,35.71,273.64,1,payroll_card
E-001343,W-0025,2026-05-27,EMP-034,evening,8.5,242.68,0.00,22.73,219.95,1,cash
E-001344,W-0025,2026-05-28,EMP-036,night,9.0,241.44,0.00,29.25,212.19,0,direct_deposit
E-001345,W-0025,2026-05-29,EMP-017,split,9.0,300.02,0.00,42.24,257.78,0,etransfer
E-001346,W-0025,2026-06-02,EMP-036,evening,9.0,215.35,0.00,17.88,197.47,0,etransfer
E-001347,W-0025,2026-06-03,EMP-036,evening,9.0,186.39,0.00,27.62,158.77,1,direct_deposit
E-001348,W-0025,2026-06-04,EMP-036,day,9.0,212.88,0.00,29.33,183.55,0,payroll_card
E-001349,W-0025,2026-06-05,EMP-036,night,8.0,189.56,0.00,18.24,171.32,0,cash
E-001350,W-0025,2026-06-07,EMP-036,evening,10.0,216.11,0.00,33.98,182.13,0,direct_deposit
E-001351,W-0025,2026-06-08,EMP-036,evening,8.5,188.13,0.00,33.74,154.39,0,etransfer
E-001352,W-0025,2026-06-10,EMP-036,split,9.0,237.47,0.00,26.94,210.53,0,etransfer
E-001353,W-0025,2026-06-11,EMP-036,evening,8.0,207.30,0.00,23.83,183.47,0,direct_deposit
E-001354,W-0025,2026-06-12,EMP-036,day,9.0,233.06,0.00,19.05,214.01,0,etransfer
E-001355,W-0025,2026-06-13,EMP-040,day,10.0,245.52,0.00,20.55,224.97,0,cash
E-001356,W-0025,2026-06-16,EMP-036,split,8.0,225.13,0.00,19.09,206.04,1,direct_deposit
E-001357,W-0025,2026-06-17,EMP-007,split,9.0,296.29,0.00,26.50,269.79,0,cash
E-001358,W-0025,2026-06-19,EMP-022,night,9.0,219.30,0.00,31.82,187.48,1,etransfer
E-001359,W-0025,2026-06-20,EMP-036,day,9.0,166.72,0.00,24.57,142.15,0,payroll_card
E-001360,W-0025,2026-06-22,EMP-036,split,8.5,220.83,0.00,21.90,198.93,1,cash
E-001361,W-0025,2026-06-23,EMP-036,day,9.0,262.96,0.00,40.26,222.70,1,payroll_card
E-001362,W-0025,2026-06-26,EMP-036,split,9.0,224.48,0.00,39.37,185.11,0,payroll_card
E-001363,W-0025,2026-06-28,EMP-036,evening,9.0,241.43,0.00,26.92,214.51,0,payroll_card
E-001364,W-0025,2026-06-29,EMP-036,night,10.0,254.53,0.00,26.18,228.35,0,payroll_card
E-001365,W-0025,2026-06-30,EMP-015,evening,9.0,187.73,0.00,20.63,167.10,0,cash
E-001366,W-0026,2026-04-08,EMP-006,split,5.4,85.35,0.98,9.96,76.37,1,etransfer
E-001367,W-0026,2026-04-10,EMP-006,night,4.2,78.32,1.71,9.87,70.16,0,cash
E-001368,W-0026,2026-04-12,EMP-006,split,9.3,170.80,1.40,24.36,147.84,0,etransfer
E-001369,W-0026,2026-04-13,EMP-006,evening,9.1,146.05,2.87,15.67,133.25,0,cash
E-001370,W-0026,2026-04-14,EMP-006,day,10.1,199.38,3.34,17.01,185.71,1,etransfer
E-001371,W-0026,2026-04-17,EMP-006,split,9.0,143.87,2.88,17.41,129.34,0,payroll_card
E-001372,W-0026,2026-04-19,EMP-008,evening,10.3,206.08,4.33,24.67,185.74,1,payroll_card
E-001373,W-0026,2026-04-20,EMP-006,night,9.4,162.94,4.18,14.26,152.86,0,payroll_card
E-001374,W-0026,2026-04-22,EMP-006,split,5.9,107.77,1.96,8.80,100.93,0,payroll_card
E-001375,W-0026,2026-04-23,EMP-035,split,4.4,64.61,1.01,11.62,54.00,1,cash
E-001376,W-0026,2026-04-24,EMP-006,day,4.1,83.95,1.26,12.10,73.11,0,cash
E-001377,W-0026,2026-04-26,EMP-006,evening,8.6,138.32,1.14,12.88,126.58,1,direct_deposit
E-001378,W-0026,2026-04-27,EMP-006,day,8.1,163.71,2.95,27.57,139.09,0,etransfer
E-001379,W-0026,2026-04-28,EMP-006,split,9.1,190.27,4.30,19.24,175.33,1,etransfer
E-001380,W-0026,2026-04-29,EMP-006,day,4.6,85.38,1.35,11.84,74.89,0,direct_deposit
E-001381,W-0026,2026-05-04,EMP-028,evening,5.2,81.55,0.78,14.41,67.92,0,etransfer
E-001382,W-0026,2026-05-05,EMP-006,split,9.6,155.56,3.56,23.20,135.92,1,etransfer
E-001383,W-0026,2026-05-06,EMP-007,night,4.5,77.75,1.36,11.04,68.07,1,payroll_card
E-001384,W-0026,2026-05-11,EMP-006,night,4.8,65.84,1.60,9.50,57.94,0,cash
E-001385,W-0026,2026-05-13,EMP-023,night,9.8,148.51,1.47,23.72,126.26,0,etransfer
E-001386,W-0026,2026-05-14,EMP-006,night,5.1,93.82,1.68,14.39,81.11,1,cash
E-001387,W-0026,2026-05-15,EMP-006,day,9.5,185.14,1.93,23.38,163.69,0,cash
E-001388,W-0026,2026-05-17,EMP-006,split,9.2,149.45,3.58,19.01,134.02,1,payroll_card
E-001389,W-0026,2026-05-18,EMP-006,night,6.9,111.65,2.13,10.65,103.13,1,cash
E-001390,W-0026,2026-05-20,EMP-006,night,10.5,193.41,5.00,19.31,179.10,0,etransfer
E-001391,W-0026,2026-05-21,EMP-006,night,5.9,97.92,1.74,15.32,84.34,0,etransfer
E-001392,W-0026,2026-05-22,EMP-006,split,8.9,126.64,2.07,22.12,106.59,0,direct_deposit
E-001393,W-0026,2026-05-25,EMP-006,split,8.4,132.88,2.93,15.11,120.70,0,payroll_card
E-001394,W-0026,2026-05-26,EMP-024,day,4.6,69.58,1.42,6.67,64.33,1,payroll_card
E-001395,W-0026,2026-05-27,EMP-006,evening,8.3,157.87,3.01,15.55,145.33,0,direct_deposit
E-001396,W-0026,2026-05-28,EMP-006,evening,8.4,129.94,1.42,10.55,120.81,0,direct_deposit
E-001397,W-0026,2026-05-29,EMP-007,night,7.8,145.26,1.49,12.85,133.90,0,etransfer
E-001398,W-0026,2026-05-31,EMP-006,split,4.1,74.39,1.36,6.27,69.48,0,direct_deposit
E-001399,W-0026,2026-06-02,EMP-006,split,6.6,122.88,2.00,13.00,111.88,1,cash
E-001400,W-0026,2026-06-05,EMP-006,evening,9.0,167.89,3.48,15.77,155.60,0,payroll_card
E-001401,W-0026,2026-06-07,EMP-006,evening,4.6,72.69,0.88,9.58,63.99,0,direct_deposit
E-001402,W-0026,2026-06-08,EMP-006,night,5.4,85.38,1.35,14.09,72.64,1,cash
E-001403,W-0026,2026-06-10,EMP-006,day,4.1,57.34,1.29,8.32,50.31,0,cash
E-001404,W-0026,2026-06-11,EMP-006,day,8.6,153.50,2.07,22.32,133.25,0,cash
E-001405,W-0026,2026-06-12,EMP-006,evening,9.6,134.35,2.32,14.19,122.48,1,payroll_card
E-001406,W-0026,2026-06-15,EMP-006,evening,8.0,133.48,2.56,14.89,121.15,0,etransfer
E-001407,W-0026,2026-06-16,EMP-006,evening,4.6,77.51,1.87,7.68,71.70,0,cash
E-001408,W-0026,2026-06-17,EMP-006,split,4.4,64.61,0.80,9.94,55.47,1,payroll_card
E-001409,W-0026,2026-06-21,EMP-006,split,5.3,94.85,1.57,16.42,80.00,1,payroll_card
E-001410,W-0026,2026-06-22,EMP-006,night,5.0,86.67,1.27,13.11,74.83,1,payroll_card
E-001411,W-0026,2026-06-23,EMP-006,night,9.5,162.15,2.92,25.62,139.45,0,payroll_card
E-001412,W-0026,2026-06-24,EMP-018,evening,10.0,133.96,2.64,14.64,121.96,0,direct_deposit
E-001413,W-0026,2026-06-27,EMP-006,split,8.7,156.26,1.78,22.35,135.69,1,direct_deposit
E-001414,W-0026,2026-06-29,EMP-022,evening,10.5,174.75,3.97,28.76,149.96,1,cash
E-001415,W-0026,2026-06-30,EMP-006,day,7.3,109.31,1.99,10.45,100.85,0,cash
E-001416,W-0027,2026-04-03,EMP-040,split,4.9,170.80,21.36,15.06,177.10,1,payroll_card
E-001417,W-0027,2026-04-06,EMP-017,day,4.2,187.96,21.97,18.32,191.61,1,direct_deposit
E-001418,W-0027,2026-04-07,EMP-017,evening,10.1,438.71,23.21,44.17,417.75,1,cash
E-001419,W-0027,2026-04-09,EMP-004,split,5.7,111.91,12.24,17.15,107.00,1,payroll_card
E-001420,W-0027,2026-04-10,EMP-017,night,10.2,261.55,25.20,26.92,259.83,1,etransfer
E-001421,W-0027,2026-04-11,EMP-005,split,4.3,86.23,9.25,9.00,86.48,1,cash
E-001422,W-0027,2026-04-14,EMP-017,split,10.1,280.44,32.29,32.70,280.03,1,etransfer
E-001423,W-0027,2026-04-17,EMP-017,evening,5.3,218.09,26.12,32.77,211.44,1,direct_deposit
E-001424,W-0027,2026-04-18,EMP-017,night,8.4,253.29,14.28,35.89,231.68,1,cash
E-001425,W-0027,2026-04-21,EMP-017,night,4.1,144.19,17.39,13.21,148.37,1,cash
E-001426,W-0027,2026-04-23,EMP-028,evening,4.4,140.14,17.72,21.59,136.27,1,direct_deposit
E-001427,W-0027,2026-04-25,EMP-015,evening,6.3,228.52,16.65,31.60,213.57,1,etransfer
E-001428,W-0027,2026-04-27,EMP-017,day,8.2,276.42,12.52,35.11,253.83,1,etransfer
E-001429,W-0027,2026-04-30,EMP-017,day,6.6,297.66,33.84,25.27,306.23,1,etransfer
E-001430,W-0027,2026-05-01,EMP-017,day,7.3,339.71,20.33,36.20,323.84,1,direct_deposit
E-001431,W-0027,2026-05-02,EMP-017,split,5.0,125.89,12.92,20.47,118.34,1,etransfer
E-001432,W-0027,2026-05-03,EMP-017,split,7.8,276.64,35.93,47.95,264.62,1,direct_deposit
E-001433,W-0027,2026-05-04,EMP-017,day,8.8,246.68,12.82,31.10,228.40,1,direct_deposit
E-001434,W-0027,2026-05-06,EMP-017,split,5.1,199.59,24.18,16.76,207.01,1,payroll_card
E-001435,W-0027,2026-05-08,EMP-017,day,7.8,297.36,15.72,30.51,282.57,1,cash
E-001436,W-0027,2026-05-09,EMP-017,evening,7.8,254.26,15.52,40.12,229.66,1,cash
E-001437,W-0027,2026-05-10,EMP-017,day,4.6,136.95,9.82,12.12,134.65,1,direct_deposit
E-001438,W-0027,2026-05-12,EMP-017,evening,4.6,155.72,14.44,16.99,153.17,1,payroll_card
E-001439,W-0027,2026-05-13,EMP-017,split,8.7,306.45,15.31,52.61,269.15,1,etransfer
E-001440,W-0027,2026-05-14,EMP-017,night,6.5,235.24,28.65,31.18,232.71,1,direct_deposit
E-001441,W-0027,2026-05-19,EMP-017,split,9.3,356.62,27.55,56.49,327.68,1,direct_deposit
E-001442,W-0027,2026-05-23,EMP-017,day,8.4,297.28,14.57,51.30,260.55,1,payroll_card
E-001443,W-0027,2026-05-24,EMP-017,split,8.4,259.72,28.22,26.93,261.01,1,cash
E-001444,W-0027,2026-05-29,EMP-017,night,5.8,146.49,9.24,25.25,130.48,1,payroll_card
E-001445,W-0027,2026-05-30,EMP-017,night,6.5,240.23,17.19,23.06,234.36,1,cash
E-001446,W-0027,2026-05-31,EMP-017,split,6.9,216.57,15.69,29.81,202.45,1,cash
