txn_id,worker_id,txn_ts,direction,amount_cad,category,merchant_type,channel,is_essential,running_balance_cad,notes
T-0006841,W-0047,2026-05-30T09:36:00,debit,53.10,debt_payment,loan_credit,etransfer,1,1669.45,
T-0006840,W-0047,2026-05-30T17:44:00,debit,112.57,healthcare,pharmacy_clinic,cash,1,1722.55,
T-0006733,W-0047,2026-05-31T07:51:00,credit,199.10,income,employer_payroll,cash,0,6715.95,linked_earnings_id=E-002558
T-0006734,W-0047,2026-05-31T08:17:00,credit,151.84,income,employer_payroll,etransfer,0,6867.79,linked_earnings_id=E-002559
T-0006842,W-0047,2026-06-01T17:44:00,debit,146.62,remittance,money_transfer,etransfer,1,1522.83,
T-0006843,W-0047,2026-06-01T22:42:00,debit,16.21,food_out,restaurant_cafe,cash,0,1506.62,
T-0006736,W-0047,2026-06-02T11:00:00,credit,165.33,income,employer_payroll,etransfer,0,7196.20,linked_earnings_id=E-002561
T-0006844,W-0047,2026-06-03T14:37:00,debit,28.64,transit,transit_fuel,etransfer,1,1477.98,
T-0006845,W-0047,2026-06-03T16:54:00,debit,35.43,misc,general,cash,0,1442.55,
T-0006768,W-0047,2026-06-04T08:56:00,debit,19.99,entertainment,streaming_/_subscription,cash,0,5309.66,obligation_id=O-00177
T-0006735,W-0047,2026-06-04T11:51:00,credit,163.08,income,employer_payroll,payroll_card,0,7030.87,linked_earnings_id=E-002560
T-0006846,W-0047,2026-06-04T16:22:00,debit,6.83,entertainment,streaming_leisure,etransfer,0,1435.72,
T-0006847,W-0047,2026-06-04T16:22:00,debit,60.80,cash_withdrawal,atm,cash,0,1374.92,
T-0006848,W-0047,2026-06-06T09:18:00,debit,89.01,groceries,grocery,prepaid,1,1285.91,
T-0006738,W-0047,2026-06-07T10:30:00,credit,144.09,income,employer_payroll,cash,0,7524.77,linked_earnings_id=E-002563
T-0006849,W-0047,2026-06-07T10:41:00,debit,21.36,transit,transit_fuel,etransfer,1,1264.55,
T-0006850,W-0047,2026-06-07T19:17:00,debit,135.90,remittance,money_transfer,cash,1,1128.65,
T-0006851,W-0047,2026-06-07T20:29:00,debit,29.60,groceries,grocery,etransfer,1,1099.05,
T-0006737,W-0047,2026-06-08T09:24:00,credit,184.48,income,employer_payroll,etransfer,0,7380.68,linked_earnings_id=E-002562
T-0006853,W-0047,2026-06-08T14:33:00,debit,35.46,entertainment,streaming_leisure,cash,0,1050.82,
T-0006852,W-0047,2026-06-08T15:44:00,debit,12.77,transit,transit_fuel,prepaid,1,1086.28,
T-0006854,W-0047,2026-06-08T17:24:00,debit,47.07,remittance,money_transfer,cash,1,1003.75,
T-0006855,W-0047,2026-06-09T16:41:00,debit,32.54,debt_payment,loan_credit,etransfer,1,971.21,
T-0006758,W-0047,2026-06-10T07:27:00,debit,50.00,phone,mobile_phone,prepaid,1,6370.63,obligation_id=O-00175
T-0006857,W-0047,2026-06-10T07:28:00,debit,69.66,childcare,childcare,cash,1,896.27,
T-0006856,W-0047,2026-06-10T12:57:00,debit,5.28,misc,general,cash,0,965.93,
T-0006859,W-0047,2026-06-11T07:28:00,debit,15.32,personal_care,pharmacy_retail,cash,0,860.67,
T-0006858,W-0047,2026-06-11T12:35:00,debit,20.28,misc,general,etransfer,0,875.99,
T-0006739,W-0047,2026-06-12T08:38:00,credit,250.92,income,employer_payroll,cash,0,7775.69,linked_earnings_id=E-002564
T-0006764,W-0047,2026-06-12T10:41:00,debit,143.00,debt_payment,installment_/_loan_payment,cash,1,5512.63,obligation_id=O-00176
T-0006741,W-0047,2026-06-12T21:34:00,credit,105.07,income,employer_payroll,etransfer,0,8109.16,linked_earnings_id=E-002566
T-0006740,W-0047,2026-06-13T07:03:00,credit,228.40,income,employer_payroll,payroll_card,0,8004.09,linked_earnings_id=E-002565
T-0006860,W-0047,2026-06-13T13:21:00,debit,39.66,healthcare,pharmacy_clinic,prepaid,1,821.01,
T-0006862,W-0047,2026-06-14T11:59:00,debit,13.94,personal_care,pharmacy_retail,cash,0,730.03,
T-0006861,W-0047,2026-06-14T15:39:00,debit,77.04,transit,transit_fuel,cash,1,743.97,
T-0006755,W-0047,2026-06-15T08:45:00,debit,1074.00,housing,rent,cash,1,6520.63,obligation_id=O-00174
T-0006863,W-0047,2026-06-15T22:49:00,debit,65.21,cash_withdrawal,atm,cash,0,664.82,
T-0006742,W-0047,2026-06-16T21:24:00,credit,155.57,income,employer_payroll,payroll_card,0,8264.73,linked_earnings_id=E-002567
T-0006743,W-0047,2026-06-18T07:10:00,credit,138.70,income,employer_payroll,payroll_card,0,8403.43,linked_earnings_id=E-002568
T-0006865,W-0047,2026-06-21T10:35:00,debit,28.87,groceries,grocery,cash,1,564.01,
T-0006864,W-0047,2026-06-21T11:40:00,debit,71.94,cash_withdrawal,atm,cash,0,592.88,
T-0006866,W-0047,2026-06-21T18:41:00,debit,37.03,groceries,grocery,etransfer,1,526.98,
T-0006744,W-0047,2026-06-22T08:38:00,credit,126.71,income,employer_payroll,payroll_card,0,8530.14,linked_earnings_id=E-002569
T-0006867,W-0047,2026-06-22T13:54:00,debit,30.94,food_out,restaurant_cafe,cash,0,496.04,
T-0006868,W-0047,2026-06-23T14:10:00,debit,68.54,healthcare,pharmacy_clinic,prepaid,1,427.50,
T-0006745,W-0047,2026-06-25T10:11:00,credit,150.88,income,employer_payroll,cash,0,8681.02,linked_earnings_id=E-002570
T-0006746,W-0047,2026-06-25T10:54:00,credit,133.67,income,employer_payroll,etransfer,0,8814.69,linked_earnings_id=E-002571
T-0006869,W-0047,2026-06-26T07:29:00,debit,21.99,transit,transit_fuel,cash,1,405.51,
T-0006747,W-0047,2026-06-26T07:30:00,credit,162.89,income,employer_payroll,payroll_card,0,8977.58,linked_earnings_id=E-002572
T-0006765,W-0047,2026-06-26T08:05:00,debit,143.00,debt_payment,installment_/_loan_payment,prepaid,1,5369.63,obligation_id=O-00176
T-0006871,W-0047,2026-06-26T08:43:00,debit,122.07,healthcare,pharmacy_clinic,etransfer,1,262.74,
T-0006870,W-0047,2026-06-26T17:54:00,debit,20.70,clothing,retail,cash,0,384.81,
T-0006749,W-0047,2026-06-27T07:13:00,credit,90.48,income,employer_payroll,payroll_card,0,9192.72,linked_earnings_id=E-002574
T-0006748,W-0047,2026-06-28T08:21:00,credit,124.66,income,employer_payroll,etransfer,0,9102.24,linked_earnings_id=E-002573
T-0006872,W-0047,2026-06-28T19:04:00,debit,15.01,food_out,restaurant_cafe,cash,0,247.73,
T-0006873,W-0047,2026-06-29T11:00:00,debit,33.31,personal_care,pharmacy_retail,cash,0,214.42,
T-0006750,W-0047,2026-07-02T07:52:00,credit,220.81,income,employer_payroll,etransfer,0,9413.53,linked_earnings_id=E-002575
T-0006752,W-0047,2026-07-02T09:52:00,credit,137.12,income,employer_payroll,payroll_card,0,9742.63,linked_earnings_id=E-002577
T-0006751,W-0047,2026-07-03T10:02:00,credit,191.98,income,employer_payroll,cash,0,9605.51,linked_earnings_id=E-002576
T-0006874,W-0048,2026-04-02T08:17:00,credit,175.02,income,employer_payroll,payroll_card,0,563.24,linked_earnings_id=E-002578
T-0006947,W-0048,2026-04-02T12:45:00,debit,39.51,childcare,childcare,etransfer,1,6658.04,
T-0006948,W-0048,2026-04-02T18:39:00,debit,27.45,childcare,childcare,prepaid,1,6630.59,
T-0006940,W-0048,2026-04-03T08:02:00,debit,129.00,debt_payment,installment_/_loan_payment,debit,1,7471.55,obligation_id=O-00182
T-0006949,W-0048,2026-04-03T09:09:00,debit,9.44,food_out,restaurant_cafe,debit,0,6621.15,
T-0006950,W-0048,2026-04-04T10:24:00,debit,46.47,personal_care,pharmacy_retail,prepaid,0,6574.68,
T-0006951,W-0048,2026-04-05T13:56:00,debit,83.96,groceries,grocery,etransfer,1,6490.72,
T-0006953,W-0048,2026-04-06T07:15:00,debit,33.95,food_out,restaurant_cafe,etransfer,0,6422.74,
T-0006875,W-0048,2026-04-06T08:50:00,credit,330.98,income,employer_payroll,etransfer,0,894.22,linked_earnings_id=E-002579
T-0006952,W-0048,2026-04-06T18:31:00,debit,34.03,transit,transit_fuel,etransfer,1,6456.69,
T-0006956,W-0048,2026-04-08T07:58:00,debit,24.10,food_out,restaurant_cafe,cash,0,6329.88,
T-0006955,W-0048,2026-04-08T08:10:00,debit,20.22,entertainment,streaming_leisure,cash,0,6353.98,
T-0006931,W-0048,2026-04-08T10:27:00,debit,60.00,phone,mobile_phone,debit,1,9655.55,obligation_id=O-00179
T-0006954,W-0048,2026-04-08T12:55:00,debit,48.54,groceries,grocery,prepaid,1,6374.20,
T-0006876,W-0048,2026-04-08T17:30:00,credit,261.61,income,employer_payroll,etransfer,0,1155.83,linked_earnings_id=E-002580
T-0006934,W-0048,2026-04-10T10:20:00,debit,107.00,utilities,utilities,debit,1,9428.55,obligation_id=O-00180
T-0006877,W-0048,2026-04-10T18:50:00,credit,191.93,income,employer_payroll,cash,0,1347.76,linked_earnings_id=E-002581
T-0006958,W-0048,2026-04-10T19:52:00,debit,21.38,entertainment,streaming_leisure,etransfer,0,6280.26,
T-0006957,W-0048,2026-04-10T20:47:00,debit,28.24,groceries,grocery,etransfer,1,6301.64,
T-0006959,W-0048,2026-04-11T08:08:00,debit,40.79,food_out,restaurant_cafe,etransfer,0,6239.47,
T-0006960,W-0048,2026-04-11T12:03:00,debit,128.44,cash_withdrawal,atm,cash,0,6111.03,
T-0006961,W-0048,2026-04-12T07:18:00,debit,59.44,childcare,childcare,prepaid,1,6051.59,
T-0006962,W-0048,2026-04-12T14:33:00,debit,51.69,misc,general,cash,0,5999.90,
T-0006963,W-0048,2026-04-12T21:40:00,debit,173.76,remittance,money_transfer,cash,1,5826.14,
T-0006964,W-0048,2026-04-13T12:52:00,debit,46.16,cash_withdrawal,atm,cash,0,5779.98,
T-0006878,W-0048,2026-04-13T19:53:00,credit,212.48,income,employer_payroll,etransfer,0,1560.24,linked_earnings_id=E-002582
T-0006965,W-0048,2026-04-13T20:30:00,debit,26.86,transit,transit_fuel,cash,1,5753.12,
T-0006967,W-0048,2026-04-14T15:34:00,debit,204.01,debt_payment,loan_credit,cash,1,5431.11,
T-0006966,W-0048,2026-04-14T17:44:00,debit,118.00,cash_withdrawal,atm,cash,0,5635.12,
T-0006968,W-0048,2026-04-15T07:34:00,debit,58.52,transit,transit_fuel,cash,1,5372.59,
T-0006928,W-0048,2026-04-15T10:15:00,debit,1332.00,housing,rent,debit,1,12379.55,obligation_id=O-00178
T-0006937,W-0048,2026-04-15T10:48:00,debit,538.00,childcare,childcare,debit,1,8676.55,obligation_id=O-00181
T-0006969,W-0048,2026-04-15T15:15:00,debit,32.93,transit,transit_fuel,cash,1,5339.66,
T-0006970,W-0048,2026-04-16T16:41:00,debit,29.46,food_out,restaurant_cafe,etransfer,0,5310.20,
T-0006941,W-0048,2026-04-17T10:09:00,debit,129.00,debt_payment,installment_/_loan_payment,debit,1,7342.55,obligation_id=O-00182
T-0006971,W-0048,2026-04-17T22:01:00,debit,80.36,groceries,grocery,etransfer,1,5229.84,
T-0006880,W-0048,2026-04-18T10:27:00,credit,229.24,income,employer_payroll,payroll_card,0,2002.93,linked_earnings_id=E-002584
T-0006972,W-0048,2026-04-18T14:06:00,debit,24.07,groceries,grocery,cash,1,5205.77,
T-0006974,W-0048,2026-04-19T07:13:00,debit,52.99,misc,general,debit,0,5061.95,
T-0006973,W-0048,2026-04-19T18:14:00,debit,90.83,debt_payment,loan_credit,prepaid,1,5114.94,
T-0006975,W-0048,2026-04-19T18:28:00,debit,68.46,groceries,grocery,cash,1,4993.49,
T-0006879,W-0048,2026-04-20T07:17:00,credit,213.45,income,employer_payroll,etransfer,0,1773.69,linked_earnings_id=E-002583
T-0006977,W-0048,2026-04-20T08:49:00,debit,43.55,transit,transit_fuel,cash,1,4941.96,
T-0006976,W-0048,2026-04-20T12:57:00,debit,7.98,transit,transit_fuel,prepaid,1,4985.51,
T-0006978,W-0048,2026-04-23T07:20:00,debit,54.85,transit,transit_fuel,debit,1,4887.11,
T-0006979,W-0048,2026-04-23T07:32:00,debit,74.62,groceries,grocery,cash,1,4812.49,
T-0006881,W-0048,2026-04-23T10:30:00,credit,263.37,income,employer_payroll,direct_deposit,0,2266.30,linked_earnings_id=E-002585
T-0006883,W-0048,2026-04-23T21:07:00,credit,240.97,income,employer_payroll,payroll_card,0,2759.13,linked_earnings_id=E-002587
T-0006980,W-0048,2026-04-23T21:19:00,debit,31.88,food_out,restaurant_cafe,prepaid,0,4780.61,
T-0006884,W-0048,2026-04-24T16:10:00,credit,203.53,income,employer_payroll,etransfer,0,2962.66,linked_earnings_id=E-002588
T-0006981,W-0048,2026-04-25T13:49:00,debit,18.75,groceries,grocery,prepaid,1,4761.86,
T-0006882,W-0048,2026-04-26T09:49:00,credit,251.86,income,employer_payroll,direct_deposit,0,2518.16,linked_earnings_id=E-002586
T-0006982,W-0048,2026-04-26T12:45:00,debit,39.49,groceries,grocery,prepaid,1,4722.37,
T-0006885,W-0048,2026-04-26T19:13:00,credit,247.94,income,employer_payroll,payroll_card,0,3210.60,linked_earnings_id=E-002589
T-0006983,W-0048,2026-04-27T07:29:00,debit,11.93,food_out,restaurant_cafe,etransfer,0,4710.44,
T-0006984,W-0048,2026-04-27T10:36:00,debit,84.07,groceries,grocery,cash,1,4626.37,
T-0006985,W-0048,2026-04-28T15:36:00,debit,87.75,remittance,money_transfer,cash,1,4538.62,
T-0006987,W-0048,2026-04-29T16:38:00,debit,93.15,groceries,grocery,cash,1,4415.57,
T-0006986,W-0048,2026-04-29T19:05:00,debit,29.90,entertainment,streaming_leisure,prepaid,0,4508.72,
T-0006990,W-0048,2026-04-30T11:03:00,debit,30.31,food_out,restaurant_cafe,prepaid,0,4239.13,
T-0006989,W-0048,2026-04-30T14:21:00,debit,50.27,transit,transit_fuel,prepaid,1,4269.44,
T-0006988,W-0048,2026-04-30T16:11:00,debit,95.86,groceries,grocery,prepaid,1,4319.71,
T-0006942,W-0048,2026-05-01T07:55:00,debit,129.00,debt_payment,installment_/_loan_payment,cash,1,7213.55,obligation_id=O-00182
T-0006991,W-0048,2026-05-01T08:08:00,debit,52.45,groceries,grocery,cash,1,4186.68,
T-0006886,W-0048,2026-05-01T08:56:00,credit,268.13,income,employer_payroll,etransfer,0,3478.73,linked_earnings_id=E-002590
T-0006889,W-0048,2026-05-02T09:53:00,credit,240.42,income,employer_payroll,payroll_card,0,4243.16,linked_earnings_id=E-002593
T-0006993,W-0048,2026-05-02T20:29:00,debit,40.94,groceries,grocery,debit,1,4112.87,
T-0006992,W-0048,2026-05-02T21:46:00,debit,32.87,entertainment,streaming_leisure,etransfer,0,4153.81,
T-0006888,W-0048,2026-05-03T07:49:00,credit,277.76,income,employer_payroll,direct_deposit,0,4002.74,linked_earnings_id=E-002592
T-0006887,W-0048,2026-05-03T10:22:00,credit,246.25,income,employer_payroll,payroll_card,0,3724.98,linked_earnings_id=E-002591
T-0006994,W-0048,2026-05-03T12:09:00,debit,98.47,groceries,grocery,prepaid,1,4014.40,
T-0006890,W-0048,2026-05-05T09:52:00,credit,272.35,income,employer_payroll,direct_deposit,0,4515.51,linked_earnings_id=E-002594
T-0006891,W-0048,2026-05-05T17:58:00,credit,245.51,income,employer_payroll,payroll_card,0,4761.02,linked_earnings_id=E-002595
T-0006995,W-0048,2026-05-05T21:27:00,debit,20.18,misc,general,etransfer,0,3994.22,
T-0006996,W-0048,2026-05-06T12:07:00,debit,33.77,childcare,childcare,etransfer,1,3960.45,
T-0006892,W-0048,2026-05-06T20:38:00,credit,199.46,income,employer_payroll,payroll_card,0,4960.48,linked_earnings_id=E-002596
T-0006997,W-0048,2026-05-07T16:01:00,debit,38.87,food_out,restaurant_cafe,cash,0,3921.58,
T-0006998,W-0048,2026-05-08T10:31:00,debit,49.34,misc,general,etransfer,0,3872.24,
T-0006932,W-0048,2026-05-08T10:54:00,debit,60.00,phone,mobile_phone,debit,1,9595.55,obligation_id=O-00179
T-0006893,W-0048,2026-05-09T10:11:00,credit,284.38,income,employer_payroll,etransfer,0,5244.86,linked_earnings_id=E-002597
T-0006935,W-0048,2026-05-10T08:22:00,debit,107.00,utilities,utilities,debit,1,9321.55,obligation_id=O-00180
T-0007001,W-0048,2026-05-10T17:14:00,debit,56.98,transit,transit_fuel,cash,1,3684.86,
T-0007000,W-0048,2026-05-10T17:37:00,debit,114.22,remittance,money_transfer,cash,1,3741.84,
T-0006999,W-0048,2026-05-10T19:31:00,debit,16.18,transit,transit_fuel,prepaid,1,3856.06,
T-0006894,W-0048,2026-05-11T08:48:00,credit,261.79,income,employer_payroll,cash,0,5506.65,linked_earnings_id=E-002598
T-0007003,W-0048,2026-05-11T11:33:00,debit,18.85,food_out,restaurant_cafe,cash,0,3628.10,
T-0007004,W-0048,2026-05-11T12:17:00,debit,16.43,food_out,restaurant_cafe,cash,0,3611.67,
T-0007002,W-0048,2026-05-11T19:51:00,debit,37.91,transit,transit_fuel,prepaid,1,3646.95,
T-0006895,W-0048,2026-05-12T08:44:00,credit,204.04,income,employer_payroll,cash,0,5710.69,linked_earnings_id=E-002599
T-0007005,W-0048,2026-05-12T09:15:00,debit,51.45,transit,transit_fuel,cash,1,3560.22,
T-0007006,W-0048,2026-05-12T15:49:00,debit,59.36,transit,transit_fuel,etransfer,1,3500.86,
T-0006896,W-0048,2026-05-14T09:49:00,credit,255.90,income,employer_payroll,etransfer,0,5966.59,linked_earnings_id=E-002600
T-0006897,W-0048,2026-05-14T17:25:00,credit,308.91,income,employer_payroll,payroll_card,0,6275.50,linked_earnings_id=E-002601
T-0007007,W-0048,2026-05-14T22:31:00,debit,6.33,transit,transit_fuel,debit,1,3494.53,
T-0006929,W-0048,2026-05-15T06:31:00,debit,1332.00,housing,rent,debit,1,11047.55,obligation_id=O-00178
T-0006938,W-0048,2026-05-15T08:15:00,debit,538.00,childcare,childcare,etransfer,1,8138.55,obligation_id=O-00181
T-0006943,W-0048,2026-05-15T10:39:00,debit,129.00,debt_payment,installment_/_loan_payment,debit,1,7084.55,obligation_id=O-00182
T-0007008,W-0048,2026-05-15T20:28:00,debit,19.95,food_out,restaurant_cafe,cash,0,3474.58,
T-0007009,W-0048,2026-05-16T20:04:00,debit,76.34,groceries,grocery,cash,1,3398.24,
T-0007010,W-0048,2026-05-17T07:07:00,debit,21.12,transit,transit_fuel,etransfer,1,3377.12,
T-0007011,W-0048,2026-05-18T19:13:00,debit,30.12,food_out,restaurant_cafe,prepaid,0,3347.00,
T-0006898,W-0048,2026-05-19T08:54:00,credit,313.05,income,employer_payroll,cash,0,6588.55,linked_earnings_id=E-002602
T-0006899,W-0048,2026-05-19T09:51:00,credit,222.34,income,employer_payroll,direct_deposit,0,6810.89,linked_earnings_id=E-002603
T-0007012,W-0048,2026-05-19T20:56:00,debit,23.74,food_out,restaurant_cafe,etransfer,0,3323.26,
T-0007013,W-0048,2026-05-20T10:49:00,debit,58.28,transit,transit_fuel,debit,1,3264.98,
T-0007014,W-0048,2026-05-20T19:05:00,debit,53.95,childcare,childcare,prepaid,1,3211.03,
T-0006900,W-0048,2026-05-20T20:46:00,credit,271.29,income,employer_payroll,direct_deposit,0,7082.18,linked_earnings_id=E-002604
T-0007015,W-0048,2026-05-21T08:45:00,debit,57.94,groceries,grocery,debit,1,3153.09,
T-0007016,W-0048,2026-05-21T18:46:00,debit,37.13,food_out,restaurant_cafe,etransfer,0,3115.96,
T-0006901,W-0048,2026-05-22T17:35:00,credit,229.71,income,employer_payroll,etransfer,0,7311.89,linked_earnings_id=E-002605
T-0007017,W-0048,2026-05-23T09:56:00,debit,37.75,food_out,restaurant_cafe,cash,0,3078.21,
T-0007018,W-0048,2026-05-23T18:32:00,debit,20.64,entertainment,streaming_leisure,debit,0,3057.57,
T-0006902,W-0048,2026-05-24T17:15:00,credit,261.76,income,employer_payroll,direct_deposit,0,7573.65,linked_earnings_id=E-002606
T-0007019,W-0048,2026-05-25T22:35:00,debit,5.08,transit,transit_fuel,prepaid,1,3052.49,
T-0007020,W-0048,2026-05-26T12:35:00,debit,58.06,groceries,grocery,debit,1,2994.43,
T-0007022,W-0048,2026-05-27T11:22:00,debit,9.17,food_out,restaurant_cafe,prepaid,0,2946.51,
T-0007021,W-0048,2026-05-27T17:56:00,debit,38.75,misc,general,cash,0,2955.68,
T-0007025,W-0048,2026-05-28T09:46:00,debit,32.75,transit,transit_fuel,debit,1,2803.76,
T-0007024,W-0048,2026-05-28T09:54:00,debit,43.29,food_out,restaurant_cafe,etransfer,0,2836.51,
T-0007023,W-0048,2026-05-28T12:47:00,debit,66.71,cash_withdrawal,atm,cash,0,2879.80,
T-0006903,W-0048,2026-05-29T07:10:00,credit,280.39,income,employer_payroll,direct_deposit,0,7854.04,linked_earnings_id=E-002607
T-0006944,W-0048,2026-05-29T08:40:00,debit,129.00,debt_payment,installment_/_loan_payment,debit,1,6955.55,obligation_id=O-00182
T-0006905,W-0048,2026-05-29T16:18:00,credit,247.43,income,employer_payroll,etransfer,0,8340.68,linked_earnings_id=E-002609
T-0007026,W-0048,2026-05-31T08:41:00,debit,62.24,groceries,grocery,debit,1,2741.52,
T-0007027,W-0048,2026-05-31T19:27:00,debit,64.63,groceries,grocery,cash,1,2676.89,
T-0006904,W-0048,2026-06-01T11:36:00,credit,239.21,income,employer_payroll,payroll_card,0,8093.25,linked_earnings_id=E-002608
T-0006907,W-0048,2026-06-01T16:21:00,credit,310.11,income,employer_payroll,direct_deposit,0,8913.61,linked_earnings_id=E-002611
T-0006906,W-0048,2026-06-02T08:01:00,credit,262.82,income,employer_payroll,direct_deposit,0,8603.50,linked_earnings_id=E-002610
T-0007028,W-0048,2026-06-02T21:54:00,debit,62.38,transit,transit_fuel,cash,1,2614.51,
T-0007029,W-0048,2026-06-04T10:57:00,debit,12.00,food_out,restaurant_cafe,cash,0,2602.51,
T-0006910,W-0048,2026-06-04T18:35:00,credit,283.81,income,employer_payroll,etransfer,0,9602.03,linked_earnings_id=E-002614
T-0007030,W-0048,2026-06-05T17:14:00,debit,82.95,groceries,grocery,etransfer,1,2519.56,
T-0006911,W-0048,2026-06-06T08:49:00,credit,242.18,income,employer_payroll,cash,0,9844.21,linked_earnings_id=E-002615
T-0006908,W-0048,2026-06-07T10:47:00,credit,231.91,income,employer_payroll,etransfer,0,9145.52,linked_earnings_id=E-002612
T-0006933,W-0048,2026-06-08T07:40:00,debit,60.00,phone,mobile_phone,debit,1,9535.55,obligation_id=O-00179
T-0006909,W-0048,2026-06-08T11:32:00,credit,172.70,income,employer_payroll,direct_deposit,0,9318.22,linked_earnings_id=E-002613
T-0007031,W-0048,2026-06-09T15:38:00,debit,40.44,transit,transit_fuel,prepaid,1,2479.12,
T-0006936,W-0048,2026-06-10T08:38:00,debit,107.00,utilities,utilities,debit,1,9214.55,obligation_id=O-00180
T-0007033,W-0048,2026-06-10T14:11:00,debit,52.69,transit,transit_fuel,prepaid,1,2378.59,
T-0007032,W-0048,2026-06-10T16:24:00,debit,47.84,transit,transit_fuel,etransfer,1,2431.28,
T-0006914,W-0048,2026-06-10T22:10:00,credit,185.52,income,employer_payroll,etransfer,0,10503.87,linked_earnings_id=E-002618
T-0006945,W-0048,2026-06-12T07:40:00,debit,129.00,debt_payment,installment_/_loan_payment,prepaid,1,6826.55,obligation_id=O-00182
